商品ｺｰﾄﾞ,商品名,単位,種別,主仕入先ｺｰﾄﾞ,1
S720156I00905,ﾀﾞﾝﾎﾞｰﾙ730*150*730 K7N (堅い)ﾈﾎﾟﾝ用,枚,009,720156,1
S720156I00906,ﾀﾞﾝﾎﾞｰﾙ800*150*800 K7N (堅い)ﾈﾎﾟﾝ用,枚,009,720156,1
S720156I00907,ﾀﾞﾝﾎﾞｰﾙ800*800*150,枚,009,720156,1
S720156I00908,ﾀﾞﾝﾎﾞｰﾙ830*830*150,枚,009,720156,1
S720156I00909,ﾀﾞﾝﾎﾞｰﾙ830*830*170,枚,009,720156,1
S720156I00910,ﾀﾞﾝﾎﾞｰﾙ850*200*850,枚,009,720156,1
S720156I00911,ﾀﾞﾝﾎﾞｰﾙ880*200*880,枚,009,720156,1
S720156I00912,ﾀﾞﾝﾎﾞｰﾙ900*170*900,枚,009,720156,1
S720156I00913,ﾀﾞﾝﾎﾞｰﾙ900*240*900,枚,009,720156,1
S720156I01001,段ﾎﾞｰﾙ A14 1585*98*57 C5W,枚,010,720156,1
S720156I01002,段ﾎﾞｰﾙ A14 1870*98*57 C5W,枚,010,720156,1
S720156I01003,段ﾎﾞｰﾙ A14 1950*98*57 C5W,枚,010,720156,1
S720156I01004,段ﾎﾞｰﾙ A14 2240*98*57 C5W,枚,010,720156,1
S720156I01101,X 段ﾎﾞｰﾙ ﾁｬｯｸG 1550*103*62 X,枚,011,720156,1
S720156I01102,X 段ﾎﾞｰﾙ ﾁｬｯｸG 1720*103*62 X,枚,011,720156,1
S720156I01103,X 段ﾎﾞｰﾙ ﾁｬｯｸG 1920*103*62 X,枚,011,720156,1
S720156I01104,X 段ﾎﾞｰﾙ ﾁｬｯｸG 1980*103*62 X,枚,011,720156,1
S720156I01105,X 段ﾎﾞｰﾙ ﾁｬｯｸG 2170*103*62 X,枚,011,720156,1
S720156I01106,X 段ﾎﾞｰﾙ ﾁｬｯｸG 2310*103*62 X,枚,011,720156,1
S720156I01107,X 段ﾎﾞｰﾙ ﾁｬｯｸG 2450*103*62 X,枚,011,720156,1
S720156I01108,X 段ﾎﾞｰﾙ ﾁｬｯｸG 2470*103*62 X,枚,011,720156,1
S720156I01109,段ﾎﾞｰﾙ ﾁｬｯｸG 262 ﾊｰﾌA 1310*103*62,枚,011,720156,1
S720156I01110,段ﾎﾞｰﾙ ﾁｬｯｸG 262 ﾊｰﾌB 1310*103*62,枚,011,720156,1
S720156I01111,段ﾎﾞｰﾙ ﾁｬｯｸG 1720*103*62 (C5W),枚,011,720156,1
S720156I01112,段ﾎﾞｰﾙ ﾁｬｯｸG 1920*103*62 (C5W),枚,011,720156,1
S720156I01113,段ﾎﾞｰﾙ ﾁｬｯｸG 1980*103*62 (C5W),枚,011,720156,1
S720156I01114,段ﾎﾞｰﾙ ﾁｬｯｸG 2170*103*62 (C5W),枚,011,720156,1
S720156I01115,段ﾎﾞｰﾙ ﾁｬｯｸG 2310*103*62 (C5W),枚,011,720156,1
S720156I01116,段ﾎﾞｰﾙ ﾁｬｯｸG 2470*103*62 (C5W),枚,011,720156,1
S720156I01117,段ﾎﾞｰﾙ ﾁｬｯｸG 2470*103*62 (K5W),枚,011,720156,1
S720156I01118,段ﾎﾞｰﾙ ﾑｼﾞ 1670*110*70 (C5W),枚,011,720156,1
S720156I01119,ﾁｬｯｸG 1450x103x62 (C5W),枚,011,720156,1
S720156I01120,段ﾎﾞｰﾙ 1520W C5W,枚,011,720156,1
S720156I01121,ﾁｬｯｸG 1720 1720x105x105 C5,枚,011,720156,1
S720156I01122,ﾁｬｯｸG 1550 1550x105x105 C5,枚,011,720156,1
S720156I01123,ﾁｬｯｸG 1920 1920x105x105 C5,枚,011,720156,1
S720156I01124,ﾁｬｯｸG 1980 1980x105x105 C5,枚,011,720156,1
S720156I01125,ﾁｬｯｸG 2170 2170x105x105 C5,枚,011,720156,1
S720156I01126,ﾁｬｯｸG 2310 2310x105x105 C5,枚,011,720156,1
S720156I01127,ﾁｬｯｸG 2470 2470x105x105 C5,枚,011,720156,1
S720156I01201,段ﾎﾞｰﾙ ﾑｼﾞ 1670*110*70,枚,012,720156,1
S720156I01202,段ﾎﾞｰﾙ ﾑｼﾞ 1800*110*70,枚,012,720156,1
S720156I01203,段ﾎﾞｰﾙ ﾑｼﾞ 1920*110*70,枚,012,720156,1
S720156I01204,段ﾎﾞｰﾙ ﾑｼﾞ 2080*110*70,枚,012,720156,1
S720156I01205,段ﾎﾞｰﾙ ﾑｼﾞ 2280*110*70,枚,012,720156,1
S720156I01206,段ﾎﾞｰﾙ ﾑｼﾞ 2450*110*70,枚,012,720156,1
S720156I01207,段ﾎﾞｰﾙ ﾑｼﾞ 2450*110*70 (C5W),枚,012,720156,1
S720156I01208,段ﾎﾞｰﾙ ﾑｼﾞ B-1,枚,012,720156,1
S720156I01209,段ﾎﾞｰﾙ ﾑｼﾞ B-1長,枚,012,720156,1
S720156I01211,段ﾎﾞｰﾙ BH-9 2030x200x200,枚,012,720156,1
S720156I01301,段ﾎﾞｰﾙ函　無地(小)　後付用,枚,013,720156,1
S720156I01302,段ﾎﾞｰﾙ函　無地(大)　先付用,枚,013,720156,1
S720156I01303,段ﾎﾞｰﾙ函 A7W 2020x170x160,枚,013,720156,1
S720156I01304,段ﾎﾞｰﾙ函 W420xL420xH250(内寸),枚,013,720156,1
S720156I01305,段ﾎﾞｰﾙ函 W170xH160xL2020(C5W),枚,013,720156,1
S720156I01306,段ﾎﾞｰﾙ函 ﾍｱﾊﾞﾝﾄﾞ用 570*515*320/50枚,枚,013,720156,1
S720156I01307,段ﾎﾞｰﾙ函 ﾍｱﾊﾞﾝﾄﾞ用 570*515*320/100枚,枚,013,720156,1
S720156I01401,段函 500*500*330(Sｺﾞﾑ直送用),枚,014,720156,1
S720156I01501,ﾅｲｶﾞｲ 半自動梱包機 F20XE,台,015,720156,1
S720156I01502,富士ｲﾝﾊﾟﾙｽｼｰﾗｰV-301,巻,015,720156,1
S720156I01601,ﾗｲﾄﾛﾝ断裁 330×2本･340×1本,本,015,720156,1
S720156I01701,薄葉紙 旭 260×1091,枚,015,720156,1
S720156I01702,薄葉紙 半切 394*1091,枚,015,720156,1
S720156I01801,750x230x145 AF,枚,015,720156,1
S720156I01802,ﾊﾟｯﾄ 730x220,枚,015,720156,1
S720156I01803,ﾍｱﾊﾞﾝﾄﾞ用 仕切り 大 564*312 /150枚,枚,015,720156,1
S720156I01804,ﾍｱﾊﾞﾝﾄﾞ用 仕切り 大 564*312 /300枚,枚,015,720156,1
S720156I01805,ﾍｱﾊﾞﾝﾄﾞ用 仕切り 小 510*312 /200枚,枚,015,720156,1
S720156I01806,ﾍｱﾊﾞﾝﾄﾞ用 仕切り 小 510*312 /400枚,枚,015,720156,1
S720156I01901,ﾍｱﾊﾞﾝﾄﾞ用 GZ袋 0.05*110/220*500mm,枚,015,720156,1
S720225D00101,昇降式平行棒,,001,720225,1
S720235D00101,2128-70度 ﾊﾟｰﾌﾟﾙ/25kgx13kgx1,,001,720235,1
S720235D00102,2128-70度 ﾊﾟｰﾌﾟﾙ/25kgx93kgx1,,001,720235,1
S720235D00201,25-100A 黒 *　200kg～,,002,720235,1
S720235D00301,25-100ﾌﾞﾙｰ,,003,720235,1
S720235D00401,25-120 灰 ･　200kg～,,004,720235,1
S720235D00501,25-150 ｸﾞﾚｰ,,005,720235,1
S720235D00601,25-60 ﾗｲﾄｸﾞﾚｰ,,006,720235,1
S720235D00701,25-80 F2 黒 *　200kg以上,,007,720235,1
S720235D00801,25-80 非移行 ﾍﾞｰｼﾞｭ,,008,720235,1
S720235D00901,25-90 非移行 ｸﾞﾚｰ *,,009,720235,1
S720235D01001,25-95 ﾗｲﾄｸﾞﾚｰ,,010,720235,1
S720235D01101,25-FE55 黒　200kg～,,011,720235,1
S720235D01201,40-150　200kg～,,012,720235,1
S720235D01301,40-150SE 2013ｵﾚﾝｼﾞ,,013,720235,1
S720235D01302,40-150SE 2013（レッド）（LOT:167kg）,,013,720235,1
S720235D01401,40-150SE ｲｴﾛｰ　200kg～,,014,720235,1
S720235D01501,40-150SE（ﾌﾞﾗｯｸ）,,015,720235,1
S720235D01601,6-21-22933 ﾌﾞﾙｰ,ut,016,720235,1
S720235D01701,CA-100 ﾌﾞﾙｰ (非鉛)　200kg～,,017,720235,1
S720235D01801,CA-100 黒 (非鉛) ･200kg～,,018,720235,1
S720235D01901,EN-50 非鉛-90A,kg,019,720235,1
S720235D02001,OT-1005D ｸﾞﾚｰ (400㎏以上),,020,720235,1
S720235D02101,OT-161 ｵﾚﾝｼﾞ (400KG未満),,021,720235,1
S720235D02202,OT-166P ﾚﾓﾝｲｴﾛｰ 500kg～,kg,022,720235,1
S720235D02203,OT-166P ﾚﾓﾝｲｴﾛｰ500未満,kg,022,720235,1
S720235D02301,OT-200D ｲｴﾛｰ (400㎏以上),,023,720235,1
S720235D02401,OT-2128 ﾊﾟｰﾌﾟﾙ,,024,720235,1
S720235D02501,OT-213 ｸﾞﾘｰﾝ,,025,720235,1
S720235D02601,OT-300D ｱｲﾎﾞﾘｰ (400㎏以上),,026,720235,1
S720235D02701,OT-3721 ﾀﾞｰｸﾌﾞﾙｰ,,027,720235,1
S720235D02901,OT-3722P ｱｲﾎﾞﾘｰﾎﾜｲﾄ 500kg未満,,029,720235,1
S720235D02902,OT-3722P ｱｲﾎﾞﾘｰﾎﾜｲﾄ 500kg～,,029,720235,1
S720235D03001,OT-3723P ｸﾞﾚｰ,,030,720235,1
S720235D03101,OT-400P ﾌﾞﾗｳﾝ (500未満)*,,031,720235,1
S720235D03201,OT-500T 黒 （500㎏未満)*,,032,720235,1
S720235D03301,OT-5B ｲｴﾛｰ (400㎏未満),,034,720235,1
S720235D03401,OT-6B ｱｲﾎﾞﾘｰ (400㎏未満),,034,720235,1
S720235D03501,OT-70度 ｸﾘｱｰ,,035,720235,1
S720235D03801,OT-90A ｺｹﾞﾁｬ　1t未満,,038,720235,1
S720235D03901,OT-H ｸﾞﾘｰﾝ　　1t未満,,039,720235,1
S720235D03902,OT-90A ｵﾚﾝｼﾞ *　1t未満,,039,102001,1
S720235D04001,OT-H ﾌﾞﾙｰ　　1t未満,,040,720235,1
S720235D04101,OT-K ｸﾞﾚｰ1,,041,720235,1
S720235D04201,OT-T ｸﾘｱｰ,,042,720235,1
S720235D04301,OT-T 透明2 (300㎏以上)*,,043,720235,1
S720235D04401,OT-TNC 35 黒　500kg～,,044,720235,1
S720235D04402,OT-TNC 35 黒　500kg未満,,044,720235,1
S720235D04501,OT-蛍光 黒*,,045,720235,1
S720235D04701,TNC80 黒 ～400未満,,047,720235,1
S720235D04702,TNC80 黒 400kg～,,047,720235,1
S720235D04801,再生 FE55HA 黒,,048,720235,1
S720235D04901,半硬1005 ｸﾞﾚｰ,,049,720235,1
S720235I00101,2606 ROHS(改) 黒 (二色ｸﾞﾚﾁｬﾝ原料),ｋｇ,001,720235,1
S720235I00201,MX E-555 ﾌﾞﾗｯｸ,ｋｇ,002,720235,1
S720235I00301,TI-FG 1492 濃茶,ｋｇ,003,720235,1
S720235I00302,TI-FG 1650 紺ﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00303,TI-FG 1797 ﾋﾟﾝｸﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00304,TI-FG 2068 緑ﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00305,TI-FG 2119 ｼｬﾝﾊﾟﾝ,ｋｇ,003,720235,1
S720235I00306,TI-FG 2120 ﾊﾟｰﾌﾟﾌﾞﾙｰ,ｋｇ,003,720235,1
S720235I00307,TI-FG 2519A ﾌﾞﾗｳﾝ,ｋｇ,003,720235,1
S720235I00308,TI-FG 2520 茶ﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00309,TI-FG 7341 赤ﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00310,TI-FG 7414 橙ﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00311,TI-FG 8367 ｼﾙﾊﾞｰ,ｋｇ,003,720235,1
S720235I00312,TI-FG 8724 青ﾊﾟｰﾙ,ｋｇ,003,720235,1
S720235I00313,TI-FG(ﾌｧｽﾅｰｶﾞｰﾄﾞ用),ｋｇ,003,720235,1
S720235I00401,TI-HT 0016 黒,ｋｇ,004,720235,1
S720235I00402,TI-HT 1492 濃茶,ｋｇ,004,720235,1
S720235I00403,TI-HT 1985 茶,ｋｇ,004,720235,1
S720235I00404,TI-HT(A) 0016 黒 三輝ﾖﾘ以来有償ｻﾝﾌﾟﾙ,ｋｇ,004,720235,1
S720235I00405,TI-HT(ﾍﾘﾃｰﾌﾟ用,ｋｇ,004,720235,1
S720235I00501,TI-MZG ﾍﾞｰｼﾞｭ,ｋｇ,005,720235,1
S720235I00502,TI-MZG(ｸﾞﾚﾁｬﾝ用),ｋｇ,005,720235,1
S720235I00601,軟質 2606 黒,ｋｇ,006,720235,1
S720261D00101,D456 GY07 ｸﾞﾚｰ,,001,720235,1
S720305B00101,ｽﾃﾝ網 #27x20ﾒｯｼｭ 50mm丸,枚,001,720305,1
S720305D00000,樹脂袋(無地) 100枚ﾛｯﾄ,枚,000,720305,1
S720305D00001,ｻｰﾘﾝｸ用5%ﾊﾞｯﾁ 15-01236 DBｸﾞﾚｰ,,000,720305,1
S720305D00100,DB袋(濤和品),枚,001,720305,1
S720305D00201,ﾚｼﾞﾉｶﾗｰMB-Y-7227EV 3%添加品（白）,kg,002,720305,1
S720305D01000,網ｽﾃﾝ 100ﾒｯｼｭx30φ,枚,010,720305,1
S720305D01001,網ｽﾃﾝ 100ﾒｯｼｭX40φ,枚,010,720305,1
S720305D01002,網ｽﾃﾝ 100ﾒｯｼｭX50φ,枚,010,720305,1
S720305D01003,網ｽﾃﾝ 100ﾒｯｼｭX65φ,枚,010,720305,1
S720305D01004,網ｽﾃﾝ 100ﾒｯｼｭx90φ,枚,010,720305,1
S720305D01100,網ｽﾃﾝ 30ﾒｯｼｭx40φ,枚,011,720305,1
S720305D01101,網ｽﾃﾝ 30ﾒｯｼｭx45φ,枚,011,720305,1
S720305D01102,網ｽﾃﾝ 30ﾒｯｼｭx90φ,枚,011,720305,1
S720305D01200,網ｽﾃﾝ 40ﾒｯｼｭx30φ,枚,012,720305,1
S720305D01201,網ｽﾃﾝ 40ﾒｯｼｭx40φ,枚,012,720305,1
S720305D01202,網ｽﾃﾝ 40ﾒｯｼｭX50φ,枚,012,720305,1
S720305D01203,網ｽﾃﾝ 40ﾒｯｼｭx60φ,枚,012,720305,1
S720305D01204,網ｽﾃﾝ 40ﾒｯｼｭX65φ,枚,012,720305,1
S720305D01205,網ｽﾃﾝ 40ﾒｯｼｭx70φ,枚,012,720305,1
S720305D01206,網ｽﾃﾝ 40ﾒｯｼｭx90φ,枚,012,720305,1
S720305D01300,網ｽﾃﾝ 80ﾒｯｼｭx50φ,枚,013,720305,1
S720305D01400,網ｽﾃﾝ 20ﾒｯｼｭx50φ,枚,014,720305,1
S720305D01401,網ｽﾃﾝ 20ﾒｯｼｭx65φ,枚,014,720305,1
S720305D10000,ﾀﾞｲﾕｳｶｾｲ 5512-60 (透明) 300kg以上,kg,100,720305,1
S720305D10001,ﾀﾞｲﾕｳｶｾｲ 5512-60 (透明) 300kg未満,Kg,100,720305,1
S720305D10100,ﾀﾞｲﾕｳ 5514-70 No2 白 300kg以上 Sn系,kg,101,720305,1
S720305D10200,ﾀﾞｲﾕｳ 5514-70A No.3-白(改2※)Ca-Zn系,kg,102,720305,1
S720305D10300,ﾀﾞｲﾕｳ E-2HC9-A No.4-白(非ﾌﾀﾙ)1000kg,kg,103,720305,1
S720305D10301,ﾀﾞｲﾕｳ E-2HC9-A No.4-白(非ﾌﾀﾙ) 300kg,kg,103,720305,1
S720305D10400,ﾀﾞｲﾕｳ 5514-70AN 標準白 DINP Ca-Zn系,kg,104,720305,1
S720305D11000,ﾀﾞｲﾕｳｶｾｲ 2023-ZNP 黒 300kg～,U/T,110,720305,1
S720305D11001,ﾀﾞｲﾕｳｶｾｲ 2023-ZNP 黒 25㎏～,kg,110,720305,1
S720305D11100,ﾀﾞｲﾕｳｶｾｲ E-1012 黒 300kg～,kg,111,720305,1
S720305D11200,ﾀﾞｲﾕｳｶｾｲ E-1340-T ｱｲﾎﾞﾘｰ 100kg～,kg,112,720305,1
S720305D11201,ﾀﾞｲﾕｳｶｾｲ E-1340-T ｱｲﾎﾞﾘｰ 300kg～,kg,112,720305,1
S720305D11300,ﾀﾞｲﾕｳｶｾｲ E-1340-T ﾀﾞｰｸﾌﾞﾗｳﾝ 100kg～,kg,113,720305,1
S720305D11301,ﾀﾞｲﾕｳｶｾｲ E-1340-T ﾀﾞｰｸﾌﾞﾗｳﾝ 300kg～,kg,113,720305,1
S720305D11400,ﾀﾞｲﾕｳｶｾｲ E-1340-T 黒 100kg～,kg,114,720305,1
S720305D11401,ﾀﾞｲﾕｳｶｾｲ E-1340-T 黒 300kg～,kg,114,720305,1
S720305D11500,ﾀﾞｲﾕｳｶｾｲ E-1899-100 白 25kg～,kg,115,720305,1
S720305D11600,ﾀﾞｲﾕｳｶｾｲ E-2T22 ｸﾞﾚｰ,kg,116,720305,1
S720305D11700,ﾀﾞｲﾕｳｶｾｲ E-3062 ｸﾞﾚｰ 300kg以上,kg,117,720305,1
S720305D11701,ﾀﾞｲﾕｳｶｾｲ E-3062 ｸﾞﾚｰ 300kg未満,kg,117,720305,1
S720305D11800,ﾀﾞｲﾕｳｶｾｲ E-3062 ﾊﾟｰﾌﾟﾙ 300kg以上,kg,118,720305,1
S720305D11801,ﾀﾞｲﾕｳｶｾｲ E-3062 ﾊﾟｰﾌﾟﾙ 300㎏未満,kg,118,720305,1
S720305D11900,ﾀﾞｲﾕｳｶｾｲ E-3081 黒 300kg以上,,119,720305,1
S720305D11901,ﾀﾞｲﾕｳｶｾｲ E-3081 黒 300kg未満,kg,119,720305,1
S720305D11902,ﾀﾞｲﾕｳｶｾｲ E-2042-T 青 300kg未満,kg,119,720305,1
S720305D11903,ﾀﾞｲﾕｳｶｾｲ E-2042-T 青 300kg以上,kg,119,720305,1
S720305D11904,ﾀﾞｲﾕｳｶｾｲ E-2042-T 黄 300kg未満,kg,119,720305,1
S720305D11905,ﾀﾞｲﾕｳｶｾｲ E-2042-T 黄 300kg以上,kg,119,720305,1
S720305D11906,ﾀﾞｲﾕｳｶｾｲ E-2042-T ﾐﾄﾞﾘ　300kg未満,kg,119,720305,1
S720305D11907,ﾀﾞｲﾕｳｶｾｲ E-2042-T ﾐﾄﾞﾘ　300kg以上,kg,119,720305,1
S720305D11908,ﾀﾞｲﾕｳｶｾｲ E-2042-T　ﾋﾟﾝｸ　300kg未満,kg,119,720305,1
S720305D11909,ﾀﾞｲﾕｳｶｾｲ E-2042-T　ﾋﾟﾝｸ　300kg以上,kg,119,720305,1
S720305D12000,ﾀﾞｲﾕｳｶｾｲ D-100-LA 300kg以上,kg,120,720305,1
S720305D12001,ﾀﾞｲﾕｳｶｾｲ D-100-LA 300kg未満,kg,120,720305,1
S720305D12100,ﾀﾞｲﾕｳｶｾｲ 2125‐Z　ｸｰﾙｸﾞﾚｰ　100kg以上,kg,121,720305,1
S720305D12101,ﾀﾞｲﾕｳｶｾｲ 2125‐Z　ｸｰﾙｸﾞﾚｰ　300kg以上,kg,121,720305,1
S720305D12201,ﾀﾞｲﾕｳｶｾｲ E-2067 黒 300kg以上,kg,122,720305,1
S720305D20000,ﾄｳﾜ 2-15-7513 蛍光ｵﾚﾝｼﾞ,,200,720305,1
S720305D20100,ﾄｳﾜ 2-21-33210 ﾌﾞﾙｰ,u/t,201,720305,1
S720305D20200,ﾄｳﾜ 2-22-23643 蛍光ｸﾞﾘｰﾝ,kg,202,720305,1
S720305D20300,ﾄｳﾜ 2-24-17595 5%,,203,720305,1
S720305D20400,ﾄｳﾜ 2-28-22138 ｸﾞﾚｰ5%,,204,720305,1
S720305D20500,ﾄｳﾜ 2-28-28886 ｸﾞﾚｰ,,205,720305,1
S720305D20600,ﾄｳﾜ 2-28-31267 ｽﾓｰｸｸﾞﾚｰ,UT,206,720305,1
S720305D20700,ﾄｳﾜ 3-15-7220 ｵﾚﾝｼﾞ(IH),,207,720305,1
S720305D20800,ﾄｳﾜ 3-21-32291 ﾌﾞﾙｰ (ｽﾁﾚﾝ系ｴﾗｽﾄﾏｰ用),U/T,208,720305,1
S720305D20900,ﾄｳﾜ 3-21-32292 ﾌﾞﾙｰ (ｽﾁﾚﾝ系ｴﾗｽﾄﾏｰ用),U/T,209,720305,1
S720305D21000,ﾄｳﾜ 3-21-32294 ﾌﾞﾙｰ (ｽﾁﾚﾝ系ｴﾗｽﾄﾏｰ用),U/T,210,720305,1
S720305D21100,ﾄｳﾜ 3-23-5284 10% (ｼｮｳﾜｺｳｻﾝ),,211,720305,1
S720305D21200,ﾄｳﾜ 8-29-4799 (PC黒透明着色ﾊﾟｳﾀﾞｰ),u/t,212,720305,1
S720305D21400,ﾄｳﾜ 9-14-12606 ｲｴﾛｰ,ut,214,720305,1
S720305D21500,ﾄｳﾜ 9-15-9134 ｵﾚﾝｼﾞ,ut,215,720305,1
S720305D21600,ﾄｳﾜ 9-17-15689 ﾋﾟﾝｸ,ut,216,720305,1
S720305D21700,ﾄｳﾜ 9-18-14380 ﾚｯﾄﾞ,UT,217,720305,1
S720305D21800,ﾄｳﾜ 9-21-31156 ﾌﾞﾙｰ,kg,218,720305,1
S720305D21900,ﾄｳﾜ 9-21-31256 ﾌﾞﾙｰ,UT,219,720305,1
S720305D22000,ﾄｳﾜ 9-22-23652 ｸﾞﾘｰﾝ,ut,220,720305,1
S720305D22100,ﾄｳﾜ 9-22-23715 ｸﾞﾘｰﾝ,UT,221,720305,1
S720305D22200,ﾄｳﾜ 9-24-20144 ﾌﾞﾗｳﾝ,UT,222,720305,1
S720305D22300,ﾄｳﾜ 9-28-30047 ﾀﾞｰｸｸﾞﾚｰ(ｿﾌﾄｱｸﾘﾙ用),,223,720305,1
S720305D22400,ﾄｳﾜ 9-28-31128 ﾄﾞﾗｲｶﾗｰ,,224,720305,1
S720305D22500,ﾄｳﾜ 9-28-31185 ｸﾞﾚｰ,,225,720305,1
S720305D22600,ﾄｳﾜ 9-29-4242 ﾌﾞﾗｯｸ,,226,720305,1
S720305D22700,ﾄｳﾜ AC23-02086A（拡散材）,kg,227,720305,1
S720305D22800,ﾄｳﾜ DB1-29-0379 ｸﾛ2%,,228,720305,1
S720305D22900,ﾄｳﾜ DB15-01236 ｸﾞﾚｰ5% (ｻｰﾘﾝｸ用),,229,720305,1
S720305D23000,ﾄｳﾜ DB18-030110 3% ｸﾞﾚｰ,,230,720305,1
S720305D23100,ﾄｳﾜ DB2-11-14802A,kg,231,720305,1
S720305D23200,ﾄｳﾜ DB2-14-11058 ｲｴﾛｰ,kg,232,720305,1
S720305D23300,ﾄｳﾜ DB2-15-7438A,kg,233,720305,1
S720305D23400,ﾄｳﾜ DB2-23-5899 ﾍﾞｰｼﾞｭ,,234,720305,1
S720305D23500,ﾄｳﾜ DB2-28-28061 ｸﾞﾚｰ,kg,235,720305,1
S720305D23600,ﾄｳﾜ DB2-28-33153 ｸﾞﾚｰ(Cﾊﾟｰﾂ用),KG,236,720305,1
S720305D23700,ﾄｳﾜ DB3-28-31801 ｸﾞﾚｰ,kg,237,720305,1
S720305D23800,ﾄｳﾜ DB4-11-1676X10,,238,720305,1
S720305D23900,ﾄｳﾜ DB4-12-9420 ｱｲﾎﾞﾘｰ10% (ｼﾞｭｹﾝ),,239,720305,1
S720305D24000,ﾄｳﾜ DB4-23-7477 ﾍﾞｰｼﾞｭ5% (ｼﾞｭｹﾝ),,240,720305,1
S720305D24100,ﾄｳﾜ DB4-24-19642 ﾌﾞﾗｳﾝ10% (ｼﾞｭｹﾝ),,241,720305,1
S720305D24200,ﾄｳﾜ DB6-24-20131 ﾌﾞﾗｳﾝ5%,kg,242,720305,1
S720305D24300,ﾄｳﾜ DB6-24-21149（ﾊﾟﾗﾍﾟｯﾄMB）,,243,720305,1
S720305D24400,ﾄｳﾜ DB9-11-14679 白5%,,244,720305,1
S720305D24500,ﾄｳﾜ DB9-28-31128 ｸﾞﾚｰ5%,kg,245,720305,1
S720305D24600,ﾄｳﾜ DB9-29-4727MB,kg,246,720305,1
S720305D24700,ﾄｳﾜ EX4-23-8426,Kg,247,720305,1
S720305D24800,旭化成 ｽﾀｲﾗｯｸ (A4130) 25kgﾛｯﾄ,kg,248,720305,1
S720305D24900,ﾄｳﾜ EX4-28-33132 ｸﾞﾚｰ着ﾍﾟﾚ 25kgﾛｯﾄ,kg,249,720305,1
S720305D24901,ﾄｳﾜ EX4-28-33132 ｸﾞﾚｰ着ﾍﾟﾚ 100kgﾛｯﾄ,kg,249,720305,1
S720305D25000,ﾄｳﾜ EX6-26-4271 (ﾊﾟﾗﾍﾟｯﾄ ｼﾙﾊﾞｰ着ﾍﾟﾚ),kg,250,720305,1
S720305D25100,ﾄｳﾜ EX8-29-4799C (PC黒透明濃度1/2),kg,251,720305,1
S720305D25200,EX9-11-16878 NW201白着ﾍﾟﾚ 25kg,kg,252,720305,1
S720305D25201,EX9-11-16878 NW201白着ﾍﾟﾚ 100kg,kg,252,720305,1
S720305D25300,EX9-11-20134(FR201/NW001 白4倍)100kg,kg,253,720305,1
S720305D25400,ﾄｳﾜ MB-Y7227EV ﾎﾜｲﾄ　※ｼﾖｳｼﾅｲ,,254,720305,1
S720305D25500,ﾄｳﾜ MC2-22-23618 ｸﾞﾘｰﾝ,kg,255,720305,1
S720305D25501,ﾄｳﾜ　2-22-25652　ｸﾞﾘｰﾝ家具安定板,ut,255,720305,1
S720305D25600,ﾄｳﾜ MC2-23-5285 ﾍﾞｰｼﾞｭ (ｼｮｳﾜｺｳｻﾝ),,256,720305,1
S720305D25700,ﾏﾙﾊｶｶﾞｸ P-4316 ﾌﾞﾗｯｸ,kg,257,720305,1
S720305D25800,ﾄｳﾜ PEM20026 ｲｴﾛｰ (50kg～),,258,720305,1
S720305D25900,ﾄｳﾜ DB2-28-34170,kg,259,720305,1
S720305D25901,PP用MB　ﾎﾜｲﾄ　10％品,㎏,259,720305,1
S720305D26001,PP用MB　ﾌﾞﾗｳﾝ　5％品,㎏,260,720305,1
S720305D27001,PP用MB　ﾍﾞｰｼﾞｭ　5％品,㎏,270,720305,1
S720305D27100,ﾄｳﾜ DB2-28-26812,,271,720305,1
S720305D27101,ﾄｳﾜ 9-11-18912白ｿﾌﾄｱｸﾘﾙ用高濃度白,U/T,271,720305,1
S720305D27102,9-24-21764 ﾌﾞﾗｳﾝ,U/T,271,720305,1
S720305D27103,9-29-7167 ﾌﾞﾗｯｸ,U/T,271,720305,1
S720305D28001,ﾌﾞﾚﾝﾄﾞｵｲﾙ #7 15L入,缶,280,720305,1
S720305D28002,DB2-28-34170 ｸﾞﾚｰ,㎏,280,720305,1
S720305D28100,ﾄｳﾜ DB2-21-22799 MB,kg,281,720305,1
S720305D29001,EX-4-28-34610 ｸﾞﾚｰ　～100KG未満,kg,290,720305,1
S720305D29002,EX-4-28-34610 ｸﾞﾚｰ　100KG～,kg,290,720305,1
S720305I00101,2125-Z 黒,kg,001,720305,1
S720305I00102,ｽﾃﾝ網 #31x30ﾒｯｼｭ φ50,枚,001,720305,1
S720305I00103,ｽﾃﾝ網 #31x30ﾒｯｼｭ φ65,枚,001,720305,1
S720305I00104,ｽﾃﾝ網 #34x40ﾒｯｼｭ φ30,枚,001,720305,1
S720305I00105,ｽﾃﾝ網 #34x40ﾒｯｼｭ φ40,枚,001,720305,1
S720305I00106,ｽﾃﾝ網 #34x40ﾒｯｼｭ φ50,枚,001,720305,1
